GROUPE (HP2);NOM GROUPE;BATIMENTS (HP3);Adresse;Code postal;Ville;Date de construction;Date de mise en service;Nb d'escaliers (HP4);Nb de lots;Nb de logements;Nb d'ateliers;Nb de parkings;Nb de commerces;Surface utile SUT;Surface habitable SHAB;Surface réelle SRE;Surface réelle commerces;Surface chauffée SCH
120DT;DAVOUT-FELIX TERRIER;K;8 rue  Félix Terrier;75020;PARIS;01/08/1932;16/03/1922;5;77;76;0;0;0;0;3 476;3 476;3 516;0
120DT;DAVOUT-FELIX TERRIER;G;108 boulevard  Davout;75020;PARIS;01/08/1932;16/03/1922;6;38;34;0;0;4;0;1 664;1 664;2 016;0
120DT;DAVOUT-FELIX TERRIER;I;9BIS rue  Félix Terrier;75020;PARIS;01/08/1932;16/03/1922;7;54;51;0;0;3;0;2 430;2 430;2 783;0
120DT;DAVOUT-FELIX TERRIER;D;1 rue  Félix Terrier;75020;PARIS;01/08/1932;16/03/1922;4;41;39;0;0;2;0;1 755;1 755;1 945;0
120DT;DAVOUT-FELIX TERRIER;N;2BIS rue  Félix Faure;75020;PARIS;01/08/1932;16/03/1922;2;48;48;0;0;0;0;2 276;2 276;2 297;0
120DT;DAVOUT-FELIX TERRIER;L;12 rue  Félix Terrier;75020;PARIS;01/08/1932;16/03/1922;5;103;102;0;0;0;0;4 721;4 721;4 780;5
120DT;DAVOUT-FELIX TERRIER;E;100 boulevard  Davout;75020;PARIS;01/08/1932;16/03/1922;6;38;34;0;0;4;0;1 611;1 611;1 943;0
120DT;DAVOUT-FELIX TERRIER;M;6 rue  Félix Terrier;75020;PARIS;01/08/1932;16/03/1922;3;63;63;0;0;0;0;3 074;3 074;3 127;0
120DU;DULAURE 3-V DEJEANTE 4;ADMI;3 rue  Dulaure;75020;PARIS;01/01/1953;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120DU;DULAURE 3-V DEJEANTE 4;01;4 rue  Victor Dejeante;75020;PARIS;01/01/1953;01/01/1940;6;50;48;0;0;1;0;3 218;3 218;3 253;4
120DV;DAVOUT12;01;1 rue  Reynaldo Hahn;75020;PARIS;01/10/2017;28/09/2017;2;24;23;0;0;1;1 499;1 419;1 419;2 799;2 644
120DZ;DENOYEZ 11 LEMON;01;11 rue  Dénoyez;75020;PARIS;19/03/2002;01/02/2002;3;11;9;0;0;2;581;560;560;763;0
120E1;ENVIERGES 1/3;01;1/3 rue des Envierges;75020;PARIS;;01/10/1986;2;11;10;0;0;1;0;581;581;754;0
120E9;EVARISTE GALOIS 5/9;PKC2;5 rue  Evariste Galois;75020;PARIS;10/10/2001;10/10/2001;0;45;0;0;45;0;0;0;0;600;0
120E9;EVARISTE GALOIS 5/9;09;9 rue  Evariste Galois;75020;PARIS;10/10/2001;10/10/2001;2;24;23;0;0;0;1 651;1 600;1 600;1 800;1 600
120E9;EVARISTE GALOIS 5/9;11;7 rue  Evariste Galois;75020;PARIS;10/10/2001;10/10/2001;1;22;22;0;0;0;1 579;1 504;1 504;1 669;1 504
120EC;ERMITAGE 29/31-CASCADES;C;26/28 rue des Cascades;75020;PARIS;;01/08/1987;1;6;6;0;0;0;0;330;330;330;0
120EC;ERMITAGE 29/31-CASCADES;E;29/31 rue de l' Ermitage;75020;PARIS;;01/08/1987;3;9;7;0;0;2;0;434;434;562;0
120EG;EVARISTE GALOIS-NOISY;10;3 rue  Evariste Galois;75020;PARIS;01/07/1995;01/07/1995;5;80;76;0;0;2;0;5 669;5 669;6 225;5 731
120EG;EVARISTE GALOIS-NOISY;PKC1;11 rue de Noisy le Sec;75020;PARIS;01/07/1995;01/07/1995;0;88;0;0;88;0;0;0;0;1 095;0
120EG;EVARISTE GALOIS-NOISY;ADMI;1/3 rue  Evariste Galois;75020;PARIS;30/06/1995;01/07/1995;0;0;0;0;0;0;0;0;0;0;0
120EN;ENVIERGES 17-PERE JULIEN;ADMI;17/23 rue des Envierges;75020;PARIS;01/05/1983;01/05/1983;0;0;0;0;0;0;0;0;0;0;0
120EN;ENVIERGES 17-PERE JULIEN;01;27 allée du Père Julien Dhuit;75020;PARIS;01/05/1983;01/05/1983;7;95;90;0;0;4;0;6 301;6 301;7 311;6 520
120EV;ENVIERGES 35;PKC1;35 rue des Envierges;75020;PARIS;01/01/1983;01/10/2007;0;21;0;0;21;0;0;0;0;244;0
120EV;ENVIERGES 35;01;35 rue des Envierges;75020;PARIS;01/01/1983;01/09/2001;1;16;16;0;0;0;1 169;1 127;1 127;1 247;503
120F5;FREQUEL 15;01;15 passage  Fréquel;75020;PARIS;01/01/1970;11/01/2010;0;0;0;0;0;0;0;0;0;0;0
120F7;FREQUEL 7/9;TER1;7 passage  Fréquel;75020;PARIS;01/01/1970;01/02/2003;2;1;0;0;0;0;0;0;0;470;0
120FA;ST FARGEAU 27 4/12 ILN;08;4/6 villa  Saint Fargeau;75020;PARIS;01/12/1975;01/01/1940;2;70;68;0;0;1;0;4 543;4 543;4 663;4 651
120FA;ST FARGEAU 27 4/12 ILN;ADMI;27 rue  Saint Fargeau;75020;PARIS;01/12/1975;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120FA;ST FARGEAU 27 4/12 ILN;PKC2;27 rue  Saint Fargeau;75020;PARIS;01/12/1975;01/01/1940;0;1;0;0;1;0;0;0;0;8 870;0
120FA;ST FARGEAU 27 4/12 ILN;07;10/12 villa  Saint Fargeau;75020;PARIS;01/12/1975;01/01/1940;4;68;65;0;0;0;0;4 388;4 324;4 597;4 542
120FF;FOUGERES-LEON FRAPIE;COM3;14 rue des Fougères;75020;PARIS;01/06/1998;01/01/1999;0;1;0;0;0;0;0;0;0;64;0
120FF;FOUGERES-LEON FRAPIE;COM2;18 rue des Fougères;75020;PARIS;01/06/1998;15/07/1998;1;1;0;0;0;1;0;0;0;47;0
120FF;FOUGERES-LEON FRAPIE;A;16 rue des Fougères;75020;PARIS;01/06/1998;15/07/1998;1;22;22;0;0;0;0;1 334;1 334;1 471;1 334
120FF;FOUGERES-LEON FRAPIE;D;6BIS rue  Léon Frapié;75020;PARIS;01/06/1998;15/07/1998;1;18;18;0;0;0;0;1 034;1 034;1 207;1 034
120FF;FOUGERES-LEON FRAPIE;BC;12 rue des Fougères;75020;PARIS;01/06/1998;15/07/1998;1;28;28;0;0;0;0;1 909;1 909;2 072;1 909
120FF;FOUGERES-LEON FRAPIE;E;6 rue  Léon Frapié;75020;PARIS;01/06/1998;15/07/1998;2;23;22;0;0;1;0;1 394;1 394;1 618;1 394
120FF;FOUGERES-LEON FRAPIE;CHF1;4 rue  Léon Frapié;75020;PARIS;01/06/1998;15/07/1998;0;0;0;0;0;0;0;0;0;0;0
120FF;FOUGERES-LEON FRAPIE;PKC1;16 rue des Fougères;75020;PARIS;01/06/1998;15/07/1998;0;24;0;0;24;0;0;0;0;0;0
120FF;FOUGERES-LEON FRAPIE;PKC2;4 rue  Léon Frapié;75020;PARIS;01/06/1998;15/07/1998;0;68;0;0;68;0;0;0;0;902;0
120FL;FLORIAN 10/18;A;12 rue  Florian;75020;PARIS;01/05/1986;01/07/1986;1;16;16;0;0;0;0;1 065;1 065;1 065;0
120FO;FOUGERES 10/10BIS;PKC4;10/10BIS rue des Fougères;75020;PARIS;01/06/1995;01/06/1995;0;68;0;0;68;0;0;0;0;913;0
120FO;FOUGERES 10/10BIS;04;10/10BIS rue des Fougères;75020;PARIS;01/06/1995;01/06/1995;5;70;65;0;0;3;0;4 577;4 577;5 260;4 577
120FO;FOUGERES 10/10BIS;ADMI;10/10BIS rue des Fougères;75020;PARIS;31/05/1995;01/06/1995;0;0;0;0;0;0;0;0;0;0;0
120FQ;FREQUEL15FONTARABIE16/24;01;1/5 place  FM/20;75020;PARIS;12/11/2013;18/12/2013;2;12;10;0;0;1;656;642;642;869;642
120FQ;FREQUEL15FONTARABIE16/24;02;22/24 rue de Fontarabie;75020;PARIS;12/11/2013;18/12/2013;2;6;5;0;0;1;332;314;314;373;314
120FQ;FREQUEL15FONTARABIE16/24;03;15/15BIS passage  Fréquel;75020;PARIS;12/11/2013;18/12/2013;2;5;5;0;0;0;308;300;300;355;300
120FQ;FREQUEL15FONTARABIE16/24;04;35BIS rue des Orteaux;75020;PARIS;12/11/2013;18/12/2013;2;10;10;0;0;0;539;526;526;674;526
120G9;Gambetta 119;01;119 avenue  Gambetta;75020;PARIS;01/01/1910;10/09/2010;6;26;21;0;0;5;1 302;1 255;1 255;1 596;0
120GA;GALLERON 3/5;A;3/5 rue  Galleron;75020;PARIS;01/09/1980;01/02/1981;2;14;13;0;0;0;0;702;702;737;0
120GC;GRANDS CHAMPS 55;A;55 rue des Grands Champs;75020;PARIS;01/07/1955;01/07/1955;1;19;18;0;0;0;0;758;758;758;7
120GC;GRANDS CHAMPS 55;ADMI;55 rue des Grands Champs;75020;PARIS;01/07/1955;01/07/1955;0;0;0;0;0;0;0;0;0;0;0
120GC;GRANDS CHAMPS 55;B;55 rue des Grands Champs;75020;PARIS;01/07/1955;01/07/1955;2;20;20;0;0;0;0;1 023;1 023;1 023;0
120GH;GAMBETTA 211-HAXO 64 ILN;PKC1;211 avenue  Gambetta;75020;PARIS;01/12/1963;01/01/2023;0;436;0;0;436;0;0;0;0;9 389;0
120GH;GAMBETTA 211-HAXO 64 ILN;CRE1;211 avenue  Gambetta;75020;PARIS;01/12/1963;01/01/1940;0;1;0;0;0;1;0;0;0;1 272;148
120GH;GAMBETTA 211-HAXO 64 ILN;AB;20 rue des Tourelles;75020;PARIS;01/12/1963;01/01/1940;10;94;88;0;0;2;0;5 896;5 896;6 834;6 227
120GH;GAMBETTA 211-HAXO 64 ILN;E;64 rue  Haxo;75020;PARIS;01/12/1963;01/01/1940;1;18;18;0;0;0;0;1 177;1 177;1 249;1 177
120GH;GAMBETTA 211-HAXO 64 ILN;ADMI;211 avenue  Gambetta;75020;PARIS;01/12/1963;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120GH;GAMBETTA 211-HAXO 64 ILN;C8;211 avenue  Gambetta;75020;PARIS;01/12/1963;01/01/1940;1;114;112;0;0;0;0;7 317;7 252;7 732;7 322
120GH;GAMBETTA 211-HAXO 64 ILN;C9;221 avenue  Gambetta;75020;PARIS;01/12/1963;01/01/1940;2;40;40;0;0;0;0;3 270;3 270;3 428;3 270
120GH;GAMBETTA 211-HAXO 64 ILN;D;64 rue  Haxo;75020;PARIS;01/12/1963;01/01/1940;2;16;16;0;0;0;0;880;880;976;880
120GH;GAMBETTA 211-HAXO 64 ILN;PKA2;211 avenue  Gambetta;75020;PARIS;01/12/1963;01/01/1940;0;29;0;0;29;0;0;0;0;11;0
120GT;GAMBETTA-TOURELLES;01;239 avenue  Gambetta;75020;PARIS;01/06/1952;01/01/1940;7;56;54;0;0;2;52;3 003;3 003;3 245;0
120H2;HAIES 76/78;PKC1;76 rue des Haies;75020;PARIS;01/07/2005;01/07/2005;0;27;0;0;27;0;0;0;0;362;0
120H2;HAIES 76/78;01;76 rue des Haies;75020;PARIS;01/07/2005;01/07/2005;3;28;26;0;0;1;1 810;1 741;1 741;1 986;0
120H2;HAIES 76/78;ADMI;76/78 rue des Haies;75020;PARIS;30/06/2005;01/07/2005;0;0;0;0;0;0;0;0;0;0;0
120H6;HAXO 64 HLM;D;64 rue  Haxo;75020;PARIS;01/12/1963;01/01/1940;4;72;71;0;0;0;0;4 715;4 715;5 002;4 719
120H6;HAXO 64 HLM;ADMI;211 avenue  Gambetta;75020;PARIS;01/12/1963;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120H6;HAXO 64 HLM;CHF1;64 rue  Haxo;75020;PARIS;01/12/1963;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120H6;HAXO 64 HLM;E;64 rue  Haxo;75020;PARIS;01/12/1963;01/01/1940;1;18;18;0;0;0;0;1 170;1 170;1 242;1 170
120H6;HAXO 64 HLM;PKA2;211 avenue  Gambetta;75020;PARIS;01/12/1963;01/01/1940;0;45;0;0;45;0;0;0;0;0;0
120H8;HAIES 81;PKC1;81 rue des Haies;75020;PARIS;11/02/2008;01/11/2020;0;40;0;0;40;0;0;0;0;418;0
120H8;HAIES 81;TER1;81 rue des Haies;75020;PARIS;11/02/2008;27/12/2007;1;0;0;0;0;0;0;0;0;0;0
120H8;HAIES 81;01;81/91 rue des Haies;75020;PARIS;11/02/2008;27/12/2007;5;48;47;0;0;1;2 929;2 720;2 720;4 245;1
120HA;HAIES 62BIS/70;ADMI;64/70 rue des Haies;75020;PARIS;01/11/1990;01/08/1990;0;0;0;0;0;0;0;0;0;0;0
120HA;HAIES 62BIS/70;03;64 rue des Haies;75020;PARIS;01/11/1990;01/08/1990;2;11;10;0;0;1;0;675;675;962;55
120HA;HAIES 62BIS/70;PKC1;64/66 rue des Haies;75020;PARIS;01/11/1990;01/05/2008;0;141;0;0;141;0;0;0;0;1 976;0
120HA;HAIES 62BIS/70;01;2 passage de la Providence;75020;PARIS;01/11/1990;01/08/1990;4;37;35;0;0;1;0;2 469;2 469;2 851;8
120HA;HAIES 62BIS/70;02;6 passage de la Providence;75020;PARIS;01/11/1990;01/08/1990;2;63;63;0;0;0;0;3 925;3 925;4 655;0
120HB;HAXO-BORREGO;01;77 rue  Haxo;75020;PARIS;01/12/1956;01/01/1940;1;21;20;0;0;0;0;997;997;1 030;5
120HB;HAXO-BORREGO;PKC1; voie privée  J/20;75020;PARIS;01/12/1956;01/01/1940;0;12;0;0;12;0;0;0;0;183;0
120HB;HAXO-BORREGO;ADMI;77 rue  Haxo;75020;PARIS;01/07/1956;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120HB;HAXO-BORREGO;02;77 rue  Haxo;75020;PARIS;01/12/1956;01/01/1940;2;40;40;0;0;0;0;2 021;2 021;2 058;0
120HC;HENRI CHEVREAU 12/18;01;16/18 rue  Henri Chevreau;75020;PARIS;01/01/1990;01/02/1990;4;24;20;0;0;1;0;1 336;1 336;1 583;0
120HC;HENRI CHEVREAU 12/18;PKC1;12 rue  Henri Chevreau;75020;PARIS;01/01/1990;30/08/2018;0;81;0;0;81;0;0;0;0;947;0
120HC;HENRI CHEVREAU 12/18;ADMI;12/18 rue  Henri Chevreau;75020;PARIS;01/01/1990;01/02/1990;0;0;0;0;0;0;0;0;0;0;0
120HC;HENRI CHEVREAU 12/18;02;16/18 rue  Henri Chevreau;75020;PARIS;01/01/1990;01/02/1990;1;7;7;0;0;0;0;527;527;609;0
120HC;HENRI CHEVREAU 12/18;03;16/18 rue  Henri Chevreau;75020;PARIS;01/01/1990;01/02/1990;1;17;17;0;0;0;0;1 065;1 065;1 104;0
120HD;HAHN 9/17 DAVOUT 30 3436;02;11 rue  Reynaldo Hahn;75020;PARIS;15/12/2014;15/12/2014;1;25;25;0;0;0;1 597;1 531;1 531;1 665;1 531
120HD;HAHN 9/17 DAVOUT 30 3436;01;9 rue  Reynaldo Hahn;75020;PARIS;15/12/2014;15/12/2014;0;1;0;0;0;1;0;0;0;313;227
120HD;HAHN 9/17 DAVOUT 30 3436;PKC1;11/15 rue  Reynaldo Hahn;75020;PARIS;15/12/2014;30/03/2016;0;130;0;0;130;0;0;0;0;1 380;0
120HD;HAHN 9/17 DAVOUT 30 3436;06;30 boulevard  Davout;75020;PARIS;15/12/2014;09/01/2015;0;1;0;0;0;1;0;0;0;471;471
120HD;HAHN 9/17 DAVOUT 30 3436;03;13 rue  Reynaldo Hahn;75020;PARIS;15/12/2014;15/12/2014;0;1;0;0;0;1;0;0;0;1 008;743
120HD;HAHN 9/17 DAVOUT 30 3436;07;34/36 boulevard  Davout;75020;PARIS;15/12/2014;15/12/2014;2;4;4;0;0;0;272;246;246;298;246
120HD;HAHN 9/17 DAVOUT 30 3436;05;17 rue  Reynaldo Hahn;75020;PARIS;15/12/2014;15/12/2014;0;1;0;0;0;1;0;0;0;247;206
120HD;HAHN 9/17 DAVOUT 30 3436;04;15 rue  Reynaldo Hahn;75020;PARIS;15/12/2014;15/12/2014;1;19;19;0;0;0;1 373;1 318;1 318;1 434;1 318
120HE;HENRI CHEVREAU 9/11;A;9 rue  Henri Chevreau;75020;PARIS;;01/06/1995;1;0;0;0;0;0;0;0;0;0;0
120HE;HENRI CHEVREAU 9/11;C;11 rue  Henri Chevreau;75020;PARIS;;01/06/1995;1;1;1;0;0;0;0;23;23;23;0
120HE;HENRI CHEVREAU 9/11;B;11 rue  Henri Chevreau;75020;PARIS;;01/06/1995;1;1;1;0;0;0;0;26;26;26;0
120HJ;HELENE JAKUBOWICZ 22;01;22 rue  Hélène Jakubowicz;75020;PARIS;20/06/2000;22/06/2000;3;14;14;0;0;0;969;908;908;1 049;0
120HO;HOUDART 11/13;PKC1;11/13 rue  Houdart;75020;PARIS;20/03/2008;21/03/2008;0;9;0;0;9;0;0;0;0;133;0
120HO;HOUDART 11/13;01;11/13 rue  Houdart;75020;PARIS;20/03/2008;21/03/2008;2;20;19;0;0;1;924;919;919;1 070;23
120HP;HENRI POINCARE 7/13;05;19 rue  Henri Poincaré;75020;PARIS;01/01/1935;01/10/1933;2;36;34;0;0;0;49;2 188;2 188;2 193;2 188
120HP;HENRI POINCARE 7/13;ADMI;5/23 rue  Henri Poincaré;75020;PARIS;01/01/1935;01/10/1933;0;0;0;0;0;0;0;0;0;0;0
120HP;HENRI POINCARE 7/13;CHF1;13 rue  Henri Poincaré;75020;PARIS;01/01/1935;01/10/1933;0;0;0;0;0;0;0;0;0;0;0
120HP;HENRI POINCARE 7/13;01;7 rue  Jules Dumien;75020;PARIS;01/01/1935;01/10/1933;8;56;49;0;0;4;0;3 376;3 376;3 791;3 437
120HP;HENRI POINCARE 7/13;PKC1;7 rue  Jules Dumien;75020;PARIS;01/01/1935;01/10/1933;4;5;0;0;5;0;0;0;0;85;0
120HP;HENRI POINCARE 7/13;04;11 rue  Henri Poincaré;75020;PARIS;01/01/1935;01/10/1933;4;65;64;0;0;0;0;4 797;4 797;4 800;4 797
120HP;HENRI POINCARE 7/13;06;23 rue  Henri Poincaré;75020;PARIS;01/01/1935;01/10/1933;3;54;51;1;0;0;84;3 260;3 260;3 281;3 275
120HP;HENRI POINCARE 7/13;02;7BIS rue  Jules Dumien;75020;PARIS;01/01/1935;01/10/1933;2;35;33;1;0;0;0;2 499;2 499;2 504;2 513
120HP;HENRI POINCARE 7/13;03;7 rue  Henri Poincaré;75020;PARIS;01/01/1935;01/10/1933;2;44;43;0;0;0;50;2 153;2 153;2 153;2 118
120HP;HENRI POINCARE 7/13;07;14 rue  Saint Fargeau;75020;PARIS;01/01/1935;01/10/1933;6;87;83;3;0;1;0;4 430;4 430;4 680;4 643
120HS;HAIES79 SAVART3/15 8/10;01;79 rue des Haies;75020;PARIS;15/05/2006;16/08/2006;7;10;9;0;0;1;417;417;417;474;0
120HS;HAIES79 SAVART3/15 8/10;02;9/17 passage  Savart;75020;PARIS;;16/08/2006;11;15;6;0;0;9;322;322;322;1 050;89
120HS;HAIES79 SAVART3/15 8/10;03;8/10 passage  Savart;75020;PARIS;;16/08/2006;3;3;3;0;0;0;144;144;144;144;0
120I5;VILLIERS L'ISLE ADAM 95;02;95 rue  Villiers de l'Isle Adam;75020;PARIS;01/05/1993;01/05/1993;0;0;0;0;0;0;0;0;0;0;0
120I5;VILLIERS L'ISLE ADAM 95;01;95 rue  Villiers de l'isle Adam;75020;PARIS;01/05/1993;01/05/1993;1;1;1;0;0;0;0;0;0;29;0
120I5;VILLIERS L'ISLE ADAM 95;03;95 rue  Villiers de l'Isle Adam;75020;PARIS;01/05/1993;01/05/1993;0;0;0;0;0;0;0;0;0;0;0
120I5;VILLIERS L'ISLE ADAM 95;04;95 rue  Villiers de l'Isle Adam;75020;PARIS;05/01/2015;01/05/1993;1;1;1;0;0;0;0;85;85;85;0
120I9;HELENE JAKUBOWICZ 2;01;2 rue  Hélène Jakubowicz;75020;PARIS;15/12/2014;01/12/2014;2;11;11;0;0;0;610;606;606;623;0
120JD;JULES DUMIEN 6;01;6 rue  Jules Dumien;75020;PARIS;01/01/1910;21/10/2019;1;21;21;0;0;0;815;776;776;853;693
120JL;JULIEN LACROIX;01;15/17 rue  Julien Lacroix;75020;PARIS;01/07/2007;01/07/2007;2;9;8;0;0;1;350;350;350;438;0
120JM;JUSTICE-MORTIER;C;81 boulevard  Mortier;75020;PARIS;01/06/1959;01/01/1940;6;36;33;0;0;1;0;2 272;2 272;2 560;2 590
120JM;JUSTICE-MORTIER;B;6 place de l' Adjudant Vincenot;75020;PARIS;01/06/1959;01/01/1940;4;109;108;0;0;0;0;4 859;4 859;5 071;4 859
120JM;JUSTICE-MORTIER;CHF1;4 place de l' Adjudant Vincenot;75020;PARIS;01/06/1959;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120JM;JUSTICE-MORTIER;PKA1;8 place de l' Adjudant Vincenot;75020;PARIS;01/06/1959;01/06/1958;0;29;0;0;29;0;0;0;0;0;0
120JM;JUSTICE-MORTIER;A;2 place de l' Adjudant Vincenot;75020;PARIS;01/06/1959;01/01/1940;2;41;40;0;0;0;0;1 872;1 872;1 938;1 884
120JM;JUSTICE-MORTIER;COM1;73 boulevard  Mortier;75020;PARIS;01/06/1959;01/01/1940;3;1;0;0;0;1;0;0;0;620;437
120JM;JUSTICE-MORTIER;PKC2;8 place de l' Adjudant Vincenot;75020;PARIS;01/06/1959;01/01/1940;0;25;0;0;25;0;0;0;0;415;0
120JM;JUSTICE-MORTIER;ADMI;73/81 boulevard  Mortier;75020;PARIS;01/06/1959;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120JU;JUILLET 12/14;02;12 rue  Juillet;75020;PARIS;01/04/1987;15/03/1991;2;29;28;0;0;0;0;1 968;1 968;2 032;0
120JU;JUILLET 12/14;03;12TER rue  Juillet;75020;PARIS;01/04/1987;15/03/1991;1;40;40;0;0;0;0;2 730;2 730;2 878;0
120JU;JUILLET 12/14;PKC1;12/14 rue  Juillet;75020;PARIS;01/04/1987;01/01/2006;0;130;0;0;130;0;0;0;0;1 609;0
120JX;JULIEN LACROIX 91;01;91 rue  Julien Lacroix;75020;PARIS;03/03/2006;03/03/2006;2;5;4;0;0;1;277;274;274;329;0
120L1;LESAGE / RAMPONEAU;02;47 rue  Ramponeau;75020;PARIS;28/08/2005;15/04/2005;3;15;13;0;0;2;928;928;928;1 096;0
120L1;LESAGE / RAMPONEAU;01;12/14 rue  Lesage;75020;PARIS;28/08/2005;15/04/2005;2;30;11;0;18;0;911;852;852;1 202;0
120L1;LESAGE / RAMPONEAU;03;49 rue  Ramponeau;75020;PARIS;28/08/2005;15/04/2005;4;15;12;1;0;2;1 005;946;946;1 158;0
120L5;LESAGE 5;02;5 rue  Lesage;75020;PARIS;01/07/2005;16/10/2005;1;1;1;0;0;0;105;78;78;133;0
120L5;LESAGE 5;01;5 rue  Lesage;75020;PARIS;01/07/2005;16/10/2005;3;4;4;0;0;0;310;300;300;319;0
120L8;LEON FRAPIE 8/12;08;10 rue  Léon Frapié;75020;PARIS;18/09/2002;01/12/2001;1;23;22;0;0;0;1 720;1 649;1 649;1 803;1 649
120L8;LEON FRAPIE 8/12;ADMI;8/12 rue  Léon Frapié;75020;PARIS;18/09/2002;01/12/2001;0;0;0;0;0;0;0;0;0;0;0
120L8;LEON FRAPIE 8/12;PKC1;12 rue  Léon Frapié;75020;PARIS;18/09/2002;01/12/2001;0;50;0;0;50;0;0;0;0;642;0
120L8;LEON FRAPIE 8/12;07;8 rue  Léon Frapié;75020;PARIS;18/09/2002;01/12/2001;1;29;29;0;0;0;2 452;2 341;2 341;2 589;2 341
120LC;PTE DES LILAS-CH CROS;03;1 rue  Charles Cros;75020;PARIS;01/01/1933;01/01/1933;2;39;27;0;0;0;0;1 345;1 345;1 379;1 345
120LC;PTE DES LILAS-CH CROS;06;6 avenue de la Porte des Lilas;75020;PARIS;01/01/1933;01/01/1933;4;108;75;0;0;0;0;3 799;3 799;3 883;3 742
120LC;PTE DES LILAS-CH CROS;ADMI;2/6 avenue de la Porte des Lilas;75020;PARIS;01/01/1933;01/01/1933;0;0;0;0;0;0;0;0;0;0;0
120LC;PTE DES LILAS-CH CROS;LOC1;2 avenue de la Porte des Lilas;75020;PARIS;01/01/1933;01/01/1933;0;0;0;0;0;0;0;0;0;0;0
120LC;PTE DES LILAS-CH CROS;04;8/8BIS avenue de la Porte des Lilas;75020;PARIS;01/01/1933;01/01/1933;3;33;26;0;0;1;0;1 285;1 285;1 387;1 285
120LC;PTE DES LILAS-CH CROS;01;2 avenue de la Porte des Lilas;75020;PARIS;01/01/1933;01/01/1933;13;59;49;0;0;8;0;3 297;3 297;4 096;3 548
120LC;PTE DES LILAS-CH CROS;05;5 rue  Charles Cros;75020;PARIS;01/01/1933;01/01/1933;2;34;27;0;0;0;0;1 326;1 326;1 349;1 327
120LC;PTE DES LILAS-CH CROS;02;2 avenue de la Porte des Lilas;75020;PARIS;01/01/1933;01/01/1933;3;40;26;0;0;1;0;1 311;1 311;1 431;1 383
120LC;PTE DES LILAS-CH CROS;CHF1;6 avenue de la Porte des Lilas;75020;PARIS;01/01/1933;01/01/1933;0;0;0;0;0;0;0;0;0;0;0
120LD;LE VAU-VICTOR DEJEANTE;02;13 rue  Victor Dejeante;75020;PARIS;01/07/1970;01/01/1940;2;18;16;0;0;0;0;1 034;1 034;1 086;1 085
120LD;LE VAU-VICTOR DEJEANTE;PKA1;13 rue  Victor Dejeante;75020;PARIS;01/07/1970;01/01/1940;0;7;0;0;7;0;0;0;0;0;0
120LD;LE VAU-VICTOR DEJEANTE;PKC2;13 rue  Victor Dejeante;75020;PARIS;01/07/1970;01/01/1940;0;47;0;0;47;0;0;0;0;583;0
120LD;LE VAU-VICTOR DEJEANTE;01;13 rue  Victor Dejeante;75020;PARIS;01/07/1970;01/01/1940;2;42;42;0;0;0;0;2 153;2 153;2 153;2 093
120LE;LESAGE 8;01;8 rue  Lesage;75020;PARIS;01/06/2002;30/12/2002;1;3;3;0;0;0;248;227;227;284;0
120LE;LESAGE 8;02;8 rue  Lesage;75020;PARIS;01/06/2002;30/12/2002;2;2;2;0;0;0;135;115;115;167;0
120LF;LEON FRAPIE-FOUGERES;PKC6;4 rue  Léon Frapié;75020;PARIS;01/06/1995;01/07/2008;0;55;0;0;55;0;0;0;0;681;0
120LF;LEON FRAPIE-FOUGERES;ADMI;2/4 rue  Léon Frapié;75020;PARIS;31/05/1995;01/06/1995;0;0;0;0;0;0;0;0;0;0;0
120LF;LEON FRAPIE-FOUGERES;06;20 rue des Fougères;75020;PARIS;01/06/1995;01/06/1995;5;63;57;0;0;2;0;4 340;4 340;4 817;4 340
120LM;MARE 1/9;01;1/9 rue de la Mare;75020;PARIS;01/01/1974;01/01/1940;6;145;141;0;0;1;488;11 290;11 290;14 240;11 385
120LM;MARE 1/9;ADMI;1/9 rue de la Mare;75020;PARIS;01/01/1974;01/01/1940;0;0;0;0;0;0;0;0;0;0;0
120LM;MARE 1/9;PKC1;1/9 rue de la Mare;75020;PARIS;01/01/1974;01/01/1940;2;201;0;0;201;0;0;0;0;1 948;0
120LP;LYANES 7/15-PELLEPORT;01;14 rue  Pelleport;75020;PARIS;01/10/1985;01/03/1986;2;68;68;0;0;0;0;4 524;4 524;4 594;0
120LP;LYANES 7/15-PELLEPORT;COM1;8 rue  Pelleport;75020;PARIS;01/10/1985;01/03/1986;0;1;0;0;0;0;0;0;0;1 168;0
120LP;LYANES 7/15-PELLEPORT;PKC1;16 rue  Pelleport;75020;PARIS;01/10/1985;01/03/1986;3;88;0;0;88;0;0;0;0;1 097;0
120LP;LYANES 7/15-PELLEPORT;02;13 rue des Lyanes;75020;PARIS;01/10/1985;01/03/1986;6;23;20;0;0;2;0;1 401;1 401;1 767;0
